SID,agreeableness_Compassion,agreeableness_Respectfulness,agreeableness_Trust,conscientiousness_Organization,conscientiousness_Productiveness,conscientiousness_Responsibility,extraversion_Assertiveness,extraversion_Energy.Level,extraversion_Sociability,neuroticism_Anxiety,neuroticism_Depression,neuroticism_Emotional.Volatility,openness_Aesthetic.Sensitivity,openness_Creative.Imagination,openness_Intellectual.Curiosity,Full_Date,all_beeps
170,3.68197413062984,3,3,3.4662586755934672,4.743557895002976,4.5,3.6675891122291846,4,5,2,2,2,4,2.9955542998650255,4.484953577227732,2019-10-23 20:06,4
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-24 0:00,5
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-24 4:00,6
170,3.5,2.4927671336298447,3.124874889237345,4,2.785649872165049,4.427177713577317,4,3,0.45344932779537794,1.5,3,2.85951214912992,5,4,6.06487626867418,2019-10-24 8:54,7
170,4,3.593859477168984,4,5,3.9069672827905206,4,4.5,4.508592887849853,4.86112205502063,1.6666666666666667,2,2.7268774450858446,3.8720764587945036,3,4,2019-10-24 13:07,8
170,3,2.6547919511586304,3,4.919759448436183,5.191035379698485,4.5,4,4.353442783079034,1.6207579679052824,2,2,2,1.4087618843142038,4,4,2019-10-24 17:26,9
170,4,3.3533340875095723,3.8264253644587516,4,3.83049980663165,4,4.32249467626769,4,4,2.5,2,3,4,3,4.412140950027075,2019-10-24 20:45,10
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-25 0:00,11
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-25 4:00,12
170,3.7669792550993817,3,3.7308534108715,4,3.3924805136478646,4,3,4,2.509366597543608,2,2,2,2,1.655877477032531,2,2019-10-25 8:41,13
170,5,4.64069941333702,3,5,2.915285496952171,4,5.037560604276823,4,4,2,2,2,4,3.3689087563764266,4,2019-10-25 15:16,14
170,4.236589921735107,3.680196386342253,4,4.5,4.068799307723474,4.352133828107666,3.5519994717325956,4.5,4.711099236315163,1.5,1,2.440896577487106,2,4,4.896873196090703,2019-10-25 16:07,15
170,3.9125315161836345,4,4,4.696172726672444,4,5,3.229470643448434,4,3,1,1,1,4,3.9235446532559544,4,2019-10-25 20:24,16
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-26 0:00,17
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-26 4:00,18
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-26 8:00,19
170,3.594767029785469,3,3,2.8429169718428624,2,2.7785824753493213,4.41101131911374,4,2,2.5,2,2,2.82841020100757,3,4,2019-10-26 12:00,20
170,3.5,5.116404467214085,3.488047225768726,3,3.173598292934948,4,2,3.352379547708059,2,4,5,2,3.9319334316927255,2,5,2019-10-26 16:01,21
170,4.602611035740523,3.242581524378084,3,2.674993676847072,1,4,4,2.1861707653472546,4,3,3.5,1.2302690822619675,5,4,3.9106113203444806,2019-10-26 20:01,22
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-27 0:00,23
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-27 4:00,24
170,3,3,3.5451530051378235,1.8157142541820126,3,2,3.5,3.4069710410189917,1.9227074340576484,3,2.5,2,2.01477819870051,2.5,3.5543564367144618,2019-10-27 9:30,25
170,3,3.227198800276699,3.4182173590360665,4,2.3186890804244524,3,4.528533247848569,2,2.8932870090259835,4,4,5,3.6263808938682374,2,2,2019-10-27 12:05,26
170,3.5846780599622114,4,3,4,4.102388108473199,4,3.6094930963427205,3,4,4,4,3.6990163845136363,4.404133885116387,4.026010706628735,4,2019-10-27 16:05,27
170,4.639653179700406,3,4,3.8320188746359984,4,4.571965287452917,4,4,4.060119601321556,2,2.3333333333333335,1.3547506548148125,5.202012115118294,6.157085197882901,3.5,2019-10-27 20:07,28
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-28 0:00,29
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-28 4:00,30
170,2.5055002756272495,4,3,2,2,1.8399416796850276,2,3.2280826948920383,4,4,4,2,3,1.9865829962024384,2,2019-10-28 8:51,31
170,5,4.022517256121225,4,1.8968422935469968,4,4,3,3,3.623301059000657,3,4,2.801816669817368,5,4.151313127591805,4,2019-10-28 12:01,32
170,4,2.1271024116556285,3,4,4,2.673264202695083,2,3.6437799834444617,4,3.5,3.5,2.449364616184383,3,2,4.197107070383907,2019-10-28 17:26,33
170,5,3.1136493522792392,4,3.1940042837691833,3,5.690890087124046,4,4,3.3836935674512603,4,4,4,4.958437646160573,4,5,2019-10-28 20:01,34
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-29 0:00,35
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-29 4:00,36
170,3.0447200736486164,4,3.900888884211934,2,4,2.6651129773381816,3,3.601956315513574,3,3.3333333333333335,2,2.2150711511512116,2,4,2.948883222642309,2019-10-29 8:35,37
170,3.0265025321919663,4,4,4,4.095379210936666,5,3,5,3.2587625638049635,2,3,2.5,4,3.037090550667731,4,2019-10-29 13:27,38
170,3,3,2.4446337644592777,4.287563914035577,5,4,3,4.752515903718714,4,2,2,2,4.213906899682018,4,4,2019-10-29 16:06,39
170,3.9424877053119167,5,3,4,4.258239237983784,4,4,2,4.5590371344257115,1.5,3,2.125121537667338,2,2.911330743852389,5,2019-10-29 20:56,40
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-30 0:00,41
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-30 4:00,42
170,2,3,2.1551326385854606,2.7058190025367557,3,2.8355048003188106,4,1.4007687743232236,2,4,4,3.9037278072283064,4,0.8630675372515242,4,2019-10-30 10:32,43
170,3.350027475285587,3,4,4,2.1741359658843704,3,4,2,2.536970305883944,3.3753898101120656,3,4,4,2.732572046367551,3.542598398838519,2019-10-30 12:08,44
170,4.209007636673436,3.848873018952804,3,2.531926504033191,5,4,3.871752517263996,3.340028324261725,4,2,2,0.825244623579301,3.3770810073388855,3.7904034162027265,4.5,2019-10-30 16:06,45
170,3.1275129867009452,3,3,4.332917438040892,4,4,4,3.1345202125348206,4,2,2,2,4,4,3.6240559475158824,2019-10-30 20:43,46
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-31 0:00,47
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-31 4:00,48
170,3.5,4.311223865550381,2.3225033369163555,5.023123347557146,4,5.567946018949595,4,2,2.670900819650125,2.3333333333333335,2,2.782408770238714,4,4.904539051989734,3.6540092467977194,2019-10-31 8:04,49
170,3.5384952574100708,4,3,4,3.8280930590374527,4,4,2,2.807841762007242,3,2,4,2,2.7449655873684033,4,2019-10-31 12:16,50
170,4,4,3.210287787013203,4,2.52643196334098,4,4,3.3229594887765654,4,4,4,4.032534726495761,3,4,2.639936665691711,2019-10-31 16:06,51
170,2,3,2.507367981919935,2.43674710918589,4,4,4,2,5.324021305311961,4,4,4,4,4,3.7524482114386197,2019-10-31 22:23,52
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-01 0:00,53
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-01 4:00,54
170,3.5832915515831045,3.709648023056784,3.5,3.5998416705400302,3.3235553538152125,2,3,2,1.7042214237749855,2,2,2,3.861010238687663,3.5,2.3880554614323573,2019-11-01 8:08,55
170,3,4.631648040589781,3,2.265208571621034,4,4,2.7607562772148113,4.508879843243378,4,2,3,4,4,2.5334712507073918,5.092215121537091,2019-11-01 14:13,56
170,4,3.2982550312429595,3.2883940221940176,4.4885696593976485,4,4,4.615221156170948,4,3.4142743513986593,2,2,2.254101844191096,1.4075113392822418,4,4.869180428593026,2019-11-01 16:07,57
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-01 20:00,58
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-02 0:00,59
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-02 4:00,60
170,3,4,1.9866451036932666,3,2,2.870969646115856,4,3.7688188654318964,2,2,2.5,2,2.9044879794607117,2,2,2019-11-02 8:10,61
170,3,4.0080036952468285,4,3.40585849859274,5,5,1.630324595064641,4.736085847597765,4.5,2,2,1.4356541813570003,1,3.5240860522917923,4,2019-11-02 14:09,62
170,3.718028305310424,4,3,4,4.355162172747697,4,4.5,4.485458774717901,4.620418863431678,2,2,1.9383275152323656,4,4,5.124643192014873,2019-11-02 16:20,63
170,3.3333333333333335,4.042747943152023,3.282543805498261,3.635526460939508,2.965871820170681,4,3.1768600286463267,1.0006216908427255,4,4,4.5,5,4,2.860216479046436,4,2019-11-02 20:06,64
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-03 0:00,65
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-03 4:00,66
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-03 8:00,67
170,2.6851515267650297,4,3,1.1275761514748552,4.006989417137313,3.5,2.9498903625722304,4,3.180252816555244,2,3,3,3.228578235053522,4,4,2019-11-03 12:07,68
170,4.757929096049234,3.5,4.198247149699823,2,4.095244860798898,5,2.425201204367558,4,3.5262901359347403,4,2.5,3,4,3.9511713982717303,4,2019-11-03 16:09,69
170,3.3709991265477095,3.5,4.254748495566331,2,2.974779882383149,2,3,3.3135308691795284,4,4,4,3.575285031801174,2,3,2.9603842230574946,2019-11-03 20:26,70
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-04 0:00,71
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-04 4:00,72
170,4,4,3.5937653577448994,4.45804950006913,4,4,5.71222380369227,4.5,3.295488496846359,2,2.3333333333333335,1.3535973876881884,1.591377846801223,4,4,2019-11-04 8:49,73
170,3.3519569766149733,4,2.123137309039893,3.492084050101269,4,4,1.5040915890982536,1.7639306625848683,4,2.5,2,1.000831761742099,3.2393647737722717,3,4,2019-11-04 13:08,74
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-04 16:00,75
170,3.857271964934437,3,4,4,2,3.7188110302543347,4,5.450848275940887,4,2,1,2,4,4,3.0275714122147988,2019-11-04 20:07,76
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-05 0:00,77
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-05 4:00,78
170,4,3.2893240218816877,2.46300082651327,4,2,3.0798854732713603,5,4,3.8884956994874447,2,2,4,2.2300484605961457,3,3,2019-11-05 8:07,79
170,4,4.070979636183795,4,4,3.1185607061033935,5,4,3.4279795208171335,2,2,2,2,2,3.7108284873520265,4,2019-11-05 12:01,80
170,3,3,2.8734949235783875,3.0327339774202806,2.4690591499733436,4,3,1.9718479912935905,3,2,3.5,2.997896774126427,1.7848707815638747,4,3,2019-11-05 16:28,81
170,3,4,3.007247064240652,4,4,3.2696661835947225,4,1.9582192870749182,4,2,2.5,2.99349154446041,1.5355613103116115,4,2.978028602221831,2019-11-05 20:07,82
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-06 0:00,83
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-06 4:00,84
170,2,4.688454990395309,2,2,1.7713843376442964,4,4,1.5642868637805265,4,2,3,2,4,4,3.3272515061369834,2019-11-06 8:48,85
170,2.5563505464666862,3,1,4,3,3.7149264658243766,3.943067117436306,4.498220569878445,4,2,2,4,4,4,2.3016177035110505,2019-11-06 12:35,86
170,2.5587863543750053,4,2,4,4,3.412490856056018,4,3,3.3032554617663776,2,2.5,2.852555222474924,2,4,3.2157885202124996,2019-11-06 16:21,87
170,5,4,3.9726208374321574,5.068353691013064,4,4,3.7378760746241038,5,5,1.5,1,2,2,4,5.702667158118082,2019-11-06 20:37,88
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-07 0:00,89
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-07 4:00,90
170,4,5,3.020180946158969,4,4.027031629813505,5,4,3.304647759642785,4,2.3333333333333335,2,2.715304557051626,4,4,4.98252996782298,2019-11-07 8:33,91
170,2,4,5.152910519786186,2.6215496710247743,1.8358206406529145,4,2.5643156195687125,4,3.4274066817314126,2,2,2.141795814985291,4,4.073223006611746,4,2019-11-07 13:58,92
170,3.6426061433149273,3,2,4,3.504637737290154,4,4,4,2.790390233801499,2,3,1.9230072284165147,3,4.5367554288306415,2.1944147652740167,2019-11-07 16:42,93
170,4,2,4.602484149858432,5.286029846749181,4,4,4,5,4.4501890866766205,2,2.5,5,3.227175430933741,4.5,2.4614092123615094,2019-11-07 23:55,94
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-08 0:00,95
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-08 4:00,96
170,3,3.172281818692877,2.854513364202153,4,4,2.7522926472517244,3.841683226552688,4,4,2,2,4,1.9044547392350841,4,3.5598154464120912,2019-11-08 11:50,97
170,3,4,4.039424466524159,4.575298115601614,4.5,5.039385213990514,2.5,4.0938685354269335,5.221752614947045,2,2,2.929455258052072,3.178250657735936,4,3,2019-11-08 13:14,98
170,3,3,2.9497220453655526,4,4,4.228822533848024,2,2,0.8515160017619627,2,3.5,4,3,3.5300774256854606,4,2019-11-08 16:04,99
170,5.628668295473546,4,3,4,4.669887856628827,4,3.1782568829054183,4,2.7808372911093615,2,3,3.5638225435891435,1.765770002899199,3,4,2019-11-08 20:59,100
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-09 0:00,101
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-09 4:00,102
170,3,3,4.081565148860781,1.6449606615341836,1,2,2,2.2462399555843238,2,2,2,2,2.431116498672586,2,3,2019-11-09 10:50,103
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-09 12:00,104
170,2.940607855939845,4,3.101504430177603,4,4.591193157066629,4,4,3.3284190803232607,3.8539533926656198,2,2,2,3.6757236264055084,3.2371684549943955,4.5,2019-11-09 16:59,105
170,5,4.080184673691349,4,5.262001087972756,4,5,4,2.348002575043182,4,2,3,3.4288586675624275,5,4,3.5301266346935902,2019-11-09 21:04,106
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-10 0:00,107
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-10 4:00,108
170,4,3.2626088869841126,3.178314277987728,3.525528598882642,4,3.604127271362694,4,4.02086072003651,2,2,2.5,3,4.349918705758223,3.5,3.473665753908741,2019-11-10 11:18,109
170,4,4,3.9024100679220943,5.363663513674589,4,4.367337869901033,4,4,2.941551754129349,2,2,2.59292382321775,4,3.1653702520985525,4,2019-11-10 12:05,110
170,1.860678251166991,4,4,4,3.5022222011305075,3.6650914390203484,4,3.259955983324544,4,2,2,1.8563354019975955,3.2735985678529715,3,4,2019-11-10 16:33,111
170,4,2.4469093454179403,2.0044211896140505,3,2.924329471619404,4,4,3.1885107949496865,4.855412360915191,2,2,3.27678013145158,4,4,3.8747396508206586,2019-11-10 20:37,112
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-11 0:00,113
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-11 4:00,114
170,3.6452648541154704,3.0274983132490236,3,2,2,2.3509117320753505,3,2.642832489599597,3,2,4,2,2.5175895497665692,4.936352994335276,4,2019-11-11 9:00,115
170,4.567124730673289,4,3,4,2,3.9444203213542184,4.267033846972388,2,4,2,2.5,1.992779168063435,4,3.0963528727989886,1.6947636507062551,2019-11-11 12:06,116
170,4,4,2.1056567556333237,3.1455976741810687,2,4,4,4,4.916912716443342,2,2,2,3.044227979727846,4,2.8808072713483406,2019-11-11 16:07,117
170,4,4,3.732122968137296,4,2,3.254499509699131,4,4,3.1485924634055067,2,2,1.374734896789493,3.5177191200590183,4,4,2019-11-11 20:36,118
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-12 0:00,119
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-12 4:00,120
170,3.8510322566475845,4,4,5.5976950613341305,5,4,4.455257950265693,4,4,3.0632183597343094,2,2,4,4,1.424214442871853,2019-11-12 8:08,121
170,3,2.569096852989246,4,3.603107333123953,4,3,4,4.088999463648637,4,4,2.5,4.986026550745747,4,4,3.2846812679891784,2019-11-12 12:10,122
170,4.687974813973998,3.3333333333333335,3.3493824311251057,4,4,4.014729609154162,4,4.0488649093903435,4,2,2,4,2,4,4.236724783667746,2019-11-12 16:04,123
170,3,3.522460746179088,3,4,4,3.286464050815365,4,3.4403209968561215,4.150062143866018,2,1.5,4,3.766348779440171,3.0153955352539845,3.5,2019-11-12 20:55,124
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-13 0:00,125
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-13 4:00,126
170,2.799481215719641,3.9958255635899995,3.5,4,4.414738348378466,4,4,4.1176911566426275,4,2,2,4,4,3.697066885642764,4,2019-11-13 9:07,127
170,4,4.174736791575839,2,3.9463836004178217,3,4,4.109269454759798,4,4,2,2,2.8702288376808918,2.4238860879795316,4.034573751048417,4,2019-11-13 12:12,128
170,4,3,2.9737302391147398,3.4332467473379524,5,3.033849185796366,4.549023723014342,4.939633273503342,3,2,2,1.289421006425902,4.620455673436047,4,2.998130181036072,2019-11-13 17:21,129
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-13 20:00,130
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-14 0:00,131
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-14 4:00,132
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-14 8:00,133
170,4,5,3.971387705107973,3.1192998759311834,4,4,3.9323743779823648,5.847531299796979,5,2,2,2,4,5.522381860205616,5,2019-11-14 12:26,134
170,3.1999903625389874,3.707212123617878,3,2,2.6505349623096626,5,4,2.589459187285159,3.283009643483046,2.5,4,3.238968354299307,4,4,4.504040016980683,2019-11-14 18:39,135
170,5,2.996424575448539,2.9400686025982528,4.063712387459735,4,2.679106656930098,4,3.4768220071854254,4,1,2,2,4,4.453052410607343,4,2019-11-14 23:48,136
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-15 0:00,137
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-15 4:00,138
170,4,4,3.4564548358571905,4,2.8397215466673824,4.099453087989327,5,3.6145360738325887,3,2,2,1,4,4.383928120527166,4.380134092501471,2019-11-15 9:06,139
170,4,4.542377806964304,4,5.710994823681493,4,4,5,4,2.546595929312585,2,2,2,2.924343174036284,3.9871645579358828,3.5,2019-11-15 15:55,140
170,4.307555020002055,4,3,5,5.045713733000314,4,4,4,3.83015303921403,1,2,2,2.792387515892197,4,4,2019-11-15 16:31,141
170,3.2232330312026947,4.686431452708702,4,5,4,6.359362253520006,4.305128811996452,4.5,3.591528538904141,2,1.5,2,1,3.586496157136827,4,2019-11-15 21:05,142
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-16 0:00,143
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-16 4:00,144
170,3.130807703255526,3,3,4,3.4105319902601834,4,3.2986170149609135,4,2,2,3,2,2,3,4.4516856403662395,2019-11-16 10:00,145
170,3.9996735139880153,4.1502120918882754,3,3.4319708194707035,4,4,5,4,4.077633378051408,2,2,1,2,4.3059103724999055,4,2019-11-16 13:27,146
170,4,3.139540771375178,4,4.5282582656861825,4.205789589416069,4.5,3.473081601366992,5,4,2,2,2,2,3.7145400090209746,3.122474022566033,2019-11-16 16:54,147
170,2,3.0218220212745384,4,3.5533786323294514,4,4,3,4,2.2145216970365835,4,4,5,2.900717415024547,2,4,2019-11-16 20:01,148
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-17 0:00,149
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-17 4:00,150
170,3.0114992227065676,3.7736533596354858,3,1,1,1.8177116961750774,3,3.577117592782418,3.9684312348229334,2,2,4,2.7046053716611107,2.329086955897822,3,2019-11-17 10:37,151
170,4.543377614162359,4,4,5,3.985858940532589,3.9605666768947225,4,5.909766058876438,5,2,3,2,4.5,3.7316248894260644,4.083874661588769,2019-11-17 12:14,152
170,2.519828455163876,3.5,2.96887421506963,4,2.844807781010961,4,4.136953203044142,4.074149106240034,4,2,2,2.1843080311636776,4,2,3.376317274690268,2019-11-17 17:32,153
170,3.278566079697116,5,4,5,2.168774232638904,4,4,4,3.96953456756625,2,1,2,4,4,5.914862474625864,2019-11-17 20:10,154
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-18 0:00,155
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-18 4:00,156
170,3.252660442290185,4,2.9699761463288277,3.464105190181131,3.410391853733379,4,4.4173345099385735,5,4,2,2,2,5,3.161930022591802,4,2019-11-18 8:34,157
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-18 12:00,158
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-18 16:00,159
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-18 20:00,160
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-19 0:00,161
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-19 4:00,162
171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-23 8:00,1
171,2.714689241049392,5,3.001393266666193,5.215388596418596,5,5,1,5,0.5631571437247924,2.3333333333333335,1,2.570669208778006,4,5.1985480671679065,5,2019-10-23 14:57,2
171,3.7236327144546766,3,3,5,5,4.672933490603532,4.432755327850681,5,5,1,1,1,3,5,2.4169940602375197,2019-10-23 17:53,3
171,4.005749564599672,5,3.455206463001244,3.9185473320692368,2,5,4.3623998713712355,5,5,4,1,1,5,2.769864055541822,5,2019-10-23 20:01,4
171,5,5,3.2247379833607193,2.1686215513814973,5,5,3.040527120237671,3,5,2,1,1,4.977880386004216,5,5.497684628068114,2019-10-23 20:02,5
171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-24 0:00,6
171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-24 4:00,7
171,5.2868780391072745,5,5,3.9118301030135942,5,4,3,5,3.149332277454184,3,1,1,4,4,4.664062932584451,2019-10-24 9:09,8
171,2.134598032550542,2.782475634412947,2,5,4.162620570021961,5,4.004273127884931,5,5,2,1,2,4,3.1361107736293206,5,2019-10-24 12:08,9
171,3,5,3.611596193241335,3.571905516890733,4.566899826271844,5,4,3.302532490533337,4.60840394063422,1,1,1,5,3.6523630307054167,5,2019-10-24 14:38,10
171,5,4.727911945502361,5,5.3634594939948554,5,4.725683601109113,1.6228452709940298,5,1,1,1,1.855621074098957,3.7612159535491263,5,3,2019-10-24 16:39,11
171,4.364945666590863,3.9796034748911007,3,4.499175844686537,5,5,4.602606918573585,5,5,1,1,3,3.9248283273818734,5,5.768501365025111,2019-10-24 23:11,12
171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-25 0:00,13
171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-25 4:00,14
171,3,4.7982174652708665,3,5,5,4.431755707237475,5,4.0075806061144235,5,1,1,1,4,3.209242058227631,5,2019-10-25 9:07,15
171,4.066285970877857,5,3,4.39913013856623,4.570638775499783,5,4,4.220081509665983,4.232517268830024,1,1,1,5,5.526771773057198,5,2019-10-25 14:26,16
171,3,4.32342062721767,5,4,3.9044324577878515,5.886460741387605,3.1202868085372826,5,5,1,1,2.3807084029374566,2.607315538294075,5,5,2019-10-25 17:22,17
171,5,5,4.242528217837019,5.550656980324671,5,5,3,5,4.4998034762940184,1,1,1,5,5.472665252297869,5,2019-10-25 21:20,18
171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-26 0:00,19
171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-26 4:00,20
171,3.6125662556759233,3,5,4.140768459491062,5,5.468241541848371,3.6772668111692335,5,4.687978468680087,1,1,1,5,4.498968521203857,3,2019-10-26 11:00,21
171,4.757097168356613,3.7447675269206617,5,5,5,4.298755914163572,5,5.239822591731369,5,1,1,0.35562568833330976,3,5.634820296973306,5,2019-10-26 12:31,22
171,5,4.086489427905404,5,5,5,2.1071029513414627,5,4.067006417444015,5,1,1,1,5,4.244674391903178,5,2019-10-26 17:52,23
171,3.6262872798567454,5,3,3.9719690818393683,5,5,3.630874788792937,5,5,1,1,1,3.119546281934273,1,5,2019-10-26 20:01,24
171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-27 0:00,25
171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-27 4:00,26
171,5,5,2.593331252329539,5,6.115339922362998,5,5,5,5.800810275082229,1,1,1.3232273503630436,4.021147434814201,5,5,2019-10-27 11:11,27
171,3.6666666666666665,3.930080706165921,3.7984405916889945,4.3416027368151,5,5,3.874296452224397,6.14495934477314,5,1,1,1,5,5,4.196900232505698,2019-10-27 14:17,28
